Image1,Image2,class,face_present
Masja_Juel_0001.jpg,Razali_Ismail_0001.jpg,different,Yes
Robert_Stack_0001.jpg,Robert_Stack_0002.jpg,similar,Yes
Keith_Bishop_Jr_0001.jpg,Shaun_Pollock_0001.jpg,different,No
George_HW_Bush_0005.jpg,George_HW_Bush_0013.jpg,similar,Yes
Quincy_Jones_0001.jpg,Stephen_Joseph_0001.jpg,different,Yes
Sandra_Bullock_0003.jpg,Sandra_Bullock_0004.jpg,similar,Yes
Janet_Napolitano_0001.jpg,Janet_Napolitano_0004.jpg,similar,Yes
Mahathir_Mohamad_0011.jpg,Mahathir_Mohamad_0012.jpg,similar,Yes
Franck_Cerutti_0001.jpg,Katrin_Cartlidge_0001.jpg,different,Yes
Ana_Guevara_0003.jpg,Ana_Guevara_0006.jpg,similar,Yes
Keanu_Reeves_0002.jpg,Keanu_Reeves_0012.jpg,similar,Yes
Juan_Carlos_Ferrero_0007.jpg,Juan_Carlos_Ferrero_0018.jpg,similar,Yes
Xanana_Gusmao_0002.jpg,Xanana_Gusmao_0004.jpg,similar,No
Mariah_Carey_0001.jpg,Richard_Gephardt_0008.jpg,different,Yes
Monica_Bellucci_0001.jpg,Monica_Bellucci_0003.jpg,similar,Yes
Tommy_Robredo_0002.jpg,Tommy_Robredo_0003.jpg,similar,Yes
Tom_Harkin_0001.jpg,Tom_Harkin_0004.jpg,similar,Yes
Edward_Burns_0001.jpg,Lee_Ann_Womack_0001.jpg,different,Yes
Ari_Fleischer_0001.jpg,Janet_Leigh_0001.jpg,different,Yes
Luiz_Inacio_Lula_da_Silva_0025.jpg,Luiz_Inacio_Lula_da_Silva_0033.jpg,similar,Yes
Joe_Darrell_0001.jpg,Liu_Xiaoqing_0001.jpg,different,Yes
John_Ashcroft_0025.jpg,John_Ashcroft_0027.jpg,similar,Yes
Anastasia_Myskina_0001.jpg,Anastasia_Myskina_0002.jpg,similar,Yes
Lucia_Kenny_Anthony_0001.jpg,Paul_Wolfowitz_0004.jpg,different,Yes
Mick_Jagger_0002.jpg,Mick_Jagger_0004.jpg,similar,Yes
Naomi_Bronstein_0001.jpg,Rainer_Geulen_0001.jpg,different,Yes
Akbar_Hashemi_Rafsanjani_0001.jpg,Akbar_Hashemi_Rafsanjani_0003.jpg,similar,No
Kate_Winslet_0002.jpg,Kate_Winslet_0004.jpg,similar,Yes
Retief_Goosen_0001.jpg,Tuncay_Sanli_0001.jpg,different,Yes
Li_Peng_0001.jpg,Li_Peng_0007.jpg,similar,Yes
Maria_Luisa_Mendonca_0001.jpg,Maria_Luisa_Mendonca_0002.jpg,similar,No
Roger_Federer_0004.jpg,Roger_Federer_0008.jpg,similar,Yes
Wolfgang_Schuessel_0001.jpg,Wolfgang_Schuessel_0003.jpg,similar,Yes
John_Starks_0001.jpg,Kenenisa_Bekele_0001.jpg,different,Yes
Hideki_Matsui_0001.jpg,Hideki_Matsui_0002.jpg,similar,Yes
Nathan_Lane_0001.jpg,Nathan_Lane_0002.jpg,similar,Yes
Dianne_Feinstein_0002.jpg,Dianne_Feinstein_0003.jpg,similar,Yes
Gordana_Grubin_0001.jpg,Scott_Verplank_0001.jpg,different,No
Ashanti_0004.jpg,Tom_Lantos_0001.jpg,different,Yes
Erika_Harold_0002.jpg,Erika_Harold_0005.jpg,similar,Yes
Atal_Bihari_Vajpayee_0024.jpg,Sarah_Price_0001.jpg,different,No
Richard_Myers_0003.jpg,Richard_Myers_0014.jpg,similar,Yes
Gennifer_Flowers_0001.jpg,Ralph_Lauren_0002.jpg,different,Yes
Jimmy_Jimenez_0001.jpg,Juan_Francisco_Palencia_0001.jpg,different,Yes
Hanan_Ashrawi_0001.jpg,Hanan_Ashrawi_0002.jpg,similar,Yes
Norman_Jewison_0001.jpg,Norman_Jewison_0002.jpg,similar,No
Ian_McKellen_0001.jpg,Ian_McKellen_0003.jpg,similar,Yes
Cate_Blanchett_0003.jpg,Jeanette_Stauffer_0001.jpg,different,Yes
BB_King_0001.jpg,Benjamin_Martinez_0001.jpg,different,Yes
Mark_Gottfried_0001.jpg,Mark_Gottfried_0002.jpg,similar,Yes
Goran_Persson_0001.jpg,Goran_Persson_0002.jpg,similar,Yes
Kevin_Stallings_0001.jpg,Kevin_Stallings_0002.jpg,similar,Yes
Slobodan_Milosevic_0002.jpg,Slobodan_Milosevic_0003.jpg,similar,Yes
Angelina_Jolie_0016.jpg,Angelina_Jolie_0017.jpg,similar,Yes
Jim_Carrey_0002.jpg,Jim_Carrey_0003.jpg,similar,Yes
Silvia_Farina_Elia_0001.jpg,Silvia_Farina_Elia_0002.jpg,similar,Yes
Prince_Harry_0001.jpg,Prince_Harry_0002.jpg,similar,Yes
Rob_Lowe_0003.jpg,Rob_Lowe_0004.jpg,similar,Yes
Orlando_Bloom_0001.jpg,Toutai_Kefu_0001.jpg,different,Yes
Bettina_Rheims_0001.jpg,Stephen_Covey_0001.jpg,different,Yes
Tiger_Woods_0001.jpg,Tiger_Woods_0003.jpg,similar,No
Kathryn_Bigelow_0001.jpg,Kathryn_Bigelow_0002.jpg,similar,Yes
Patricia_Heaton_0001.jpg,Patricia_Heaton_0002.jpg,similar,Yes
Jim_Fassel_0001.jpg,Mark_Hamister_0001.jpg,different,Yes
Franck_Cerutti_0001.jpg,Sheldon_Silver_0001.jpg,different,Yes
Rudolph_Giuliani_0006.jpg,Rudolph_Giuliani_0017.jpg,similar,Yes
Alejandro_Lembo_0001.jpg,Azmi_Bishara_0001.jpg,different,Yes
Peter_Hillary_0001.jpg,Peter_Hillary_0002.jpg,similar,Yes
Ross_Verba_0001.jpg,Tony_Curtis_0002.jpg,different,Yes
Rebekah_Chantay_Revels_0003.jpg,Rebekah_Chantay_Revels_0004.jpg,similar,Yes
Charles_Lebois_0001.jpg,Zeng_Qinghong_0001.jpg,different,No
Larry_Brown_0006.jpg,Prince_Philippe_0001.jpg,different,Yes
Djabir_Said-Guerni_0001.jpg,Marty_Mornhinweg_0003.jpg,different,Yes
Kirk_Douglas_0001.jpg,Troy_Garity_0001.jpg,different,Yes
Alec_Baldwin_0002.jpg,Alec_Baldwin_0003.jpg,similar,Yes
Jose_Maria_Aznar_0014.jpg,Jose_Maria_Aznar_0020.jpg,similar,Yes
John_Leguizamo_0001.jpg,Mel_Gibson_0001.jpg,different,Yes
Brooke_Shields_0001.jpg,Brooke_Shields_0002.jpg,similar,Yes
Dan_LaCoutre_0001.jpg,Michael_Jasny_0001.jpg,different,Yes
Hushiar_Zebari_0001.jpg,Morgan_Fairchild_0001.jpg,different,Yes
Prince_Edward_0001.jpg,Prince_Edward_0002.jpg,similar,Yes
Enola_Rice_0001.jpg,Jose_Theodore_0001.jpg,different,Yes
Gian_Marco_0002.jpg,Michael_Munoz_0001.jpg,different,Yes
Hal_Sellers_0001.jpg,Leuris_Pupo_0001.jpg,different,Yes
Brett_Hull_0001.jpg,Geoffrey_Rush_0001.jpg,different,Yes
Zinedine_Zidane_0002.jpg,Zinedine_Zidane_0004.jpg,similar,Yes
Arnold_Palmer_0002.jpg,Marc_Gold_0001.jpg,different,Yes
Ian_Wilmut_0001.jpg,Randall_Tobias_0001.jpg,different,Yes
Elizabeth_Hurley_0001.jpg,Elizabeth_Hurley_0002.jpg,similar,Yes
Clara_Harris_0002.jpg,Clara_Harris_0004.jpg,similar,Yes
Bruce_Arena_0001.jpg,Robert_Wiener_0001.jpg,different,Yes
Chris_Columbus_0001.jpg,Patricia_Garone_0001.jpg,different,Yes
Felix_Mantilla_0001.jpg,Felix_Mantilla_0002.jpg,similar,Yes
Andrew_Jarecki_0001.jpg,Emily_Mortimer_0001.jpg,different,Yes
Hun_Sen_0001.jpg,Hun_Sen_0004.jpg,similar,Yes
Jeff_Schiffner_0001.jpg,Jim_Greenwood_0001.jpg,different,No
Bob_Alper_0001.jpg,Chris_Reitsma_0001.jpg,different,Yes
Dick_Smothers_0001.jpg,Lesley_Flood_0001.jpg,different,Yes
Paradorn_Srichaphan_0003.jpg,Paradorn_Srichaphan_0007.jpg,similar,Yes
Amanda_Beard_0001.jpg,Amanda_Beard_0002.jpg,similar,Yes
Dennis_Erickson_0002.jpg,Tom_Craddick_0001.jpg,different,Yes
Cindy_Moll_0001.jpg,Randy_Jackson_0001.jpg,different,Yes
Elizabeth_Shue_0001.jpg,Elizabeth_Shue_0002.jpg,similar,Yes
Doris_Roberts_0001.jpg,Doris_Roberts_0002.jpg,similar,Yes
Caroline_Kennedy_0001.jpg,Caroline_Kennedy_0003.jpg,similar,Yes
Carlos_Menem_0001.jpg,Carlos_Menem_0003.jpg,similar,Yes
Mahathir_Mohamad_0009.jpg,Mahathir_Mohamad_0010.jpg,similar,Yes
Dan_Boyle_0001.jpg,Zarai_Toledo_0002.jpg,different,Yes
Jason_Biggs_0001.jpg,Rick_Barnes_0002.jpg,different,Yes
David_Hilt_0001.jpg,Emma_Thompson_0002.jpg,different,Yes
Geoffrey_Rush_0001.jpg,Li_Changchun_0001.jpg,different,Yes
Andy_Madikians_0001.jpg,Solomon_Passy_0001.jpg,different,Yes
Barrett_Jackman_0001.jpg,Barrett_Jackman_0002.jpg,similar,Yes
Ernest_Hollings_0001.jpg,Steve_Backley_0001.jpg,different,Yes
Sheila_Copps_0001.jpg,Sheila_Copps_0003.jpg,similar,Yes
Jose_Acasuso_0001.jpg,Lin_Yung_Hsi_0001.jpg,different,No
Annette_Bening_0001.jpg,Annette_Bening_0002.jpg,similar,Yes
Qian_Qichen_0001.jpg,Sok_An_0001.jpg,different,Yes
Barry_Hinson_0001.jpg,Prince_Naruhito_0003.jpg,different,Yes
Bernard_Law_0001.jpg,Bernard_Law_0002.jpg,similar,No
Paul_ONeill_0008.jpg,Paul_ONeill_0009.jpg,similar,Yes
Roger_Moore_0003.jpg,Roger_Moore_0005.jpg,similar,Yes
Lee_Soo-hyuck_0001.jpg,Lee_Soo-hyuck_0002.jpg,similar,Yes
Jean-David_Levitte_0008.jpg,Jean-David_Levitte_0010.jpg,similar,Yes
Inga_Hall_0001.jpg,Richard_Tubb_0001.jpg,different,Yes
Aram_Adler_0001.jpg,Stanley_Nelson_0001.jpg,different,No
John_Philip_Elkann_0001.jpg,Ray_Morrough_0001.jpg,different,No
Candie_Kung_0002.jpg,Candie_Kung_0003.jpg,similar,Yes
Milo_Maestrecampo_0003.jpg,Wes_Craven_0001.jpg,different,Yes
Cathryn_Crawford_0001.jpg,Kathryn_Grayson_0001.jpg,different,Yes
Anne_Cavers_0001.jpg,Morgan_Freeman_0001.jpg,different,Yes
Jacqueline_Obradors_0001.jpg,Jacqueline_Obradors_0002.jpg,similar,Yes
Maureen_Fanning_0001.jpg,Maureen_Fanning_0002.jpg,similar,Yes
Hamad_Bin_Jassim_0001.jpg,Yukio_Hatoyama_0001.jpg,different,Yes
Dinah_Turner_0001.jpg,Gerald_Ford_0001.jpg,different,Yes
Kirk_Johnson_0001.jpg,Uzi_Even_0001.jpg,different,No
Marie-Reine_Le_Gougne_0001.jpg,Marie-Reine_Le_Gougne_0002.jpg,similar,Yes
Charles_Moose_0004.jpg,Charles_Moose_0011.jpg,similar,Yes
Robinson_Stevenin_0001.jpg,Robinson_Stevenin_0002.jpg,similar,Yes
Venus_Williams_0008.jpg,Venus_Williams_0009.jpg,similar,Yes
Jean_Brumley_0001.jpg,Jean_Brumley_0002.jpg,similar,Yes
Gerry_Parsky_0002.jpg,Teresa_Heinz_Kerry_0001.jpg,different,Yes
Gloria_Trevi_0001.jpg,Gloria_Trevi_0003.jpg,similar,No
Kelly_Osbourne_0001.jpg,Sim_Yong_0001.jpg,different,No
John_McCain_0005.jpg,John_McCain_0006.jpg,similar,Yes
Gianna_Angelopoulos-Daskalaki_0001.jpg,Rita_Wilson_0003.jpg,different,Yes
Sally_Ride_0001.jpg,Sally_Ride_0002.jpg,similar,Yes
Laura_Bush_0011.jpg,Laura_Bush_0040.jpg,similar,Yes
Bernardo_Segura_0002.jpg,Ray_Romano_0009.jpg,different,No
Markus_Beyer_0001.jpg,Ulrich_Kueperkoch_0001.jpg,different,Yes
Amelia_Vega_0002.jpg,Amelia_Vega_0004.jpg,similar,Yes
Jennifer_Garner_0001.jpg,Jennifer_Garner_0010.jpg,similar,Yes
Michael_Jordan_0001.jpg,Michael_Jordan_0004.jpg,similar,No
Anne_Heche_0001.jpg,Kenneth_Dam_0001.jpg,different,Yes
Gerardo_Gambala_0001.jpg,Gerardo_Gambala_0002.jpg,similar,Yes
Gregg_Popovich_0004.jpg,Mario_Lobo_Zagallo_0001.jpg,different,Yes
Heather_Locklear_0001.jpg,Landon_Donovan_0001.jpg,different,Yes
Garry_Alejano_0001.jpg,Yasser_Arafat_0008.jpg,different,No
Aiysha_Smith_0001.jpg,Elijan_Ingram_0001.jpg,different,Yes
Shi_Guangsheng_0001.jpg,TA_McLendon_0001.jpg,different,Yes
Dale_Earnhardt_Jr_0001.jpg,Dale_Earnhardt_Jr_0003.jpg,similar,No
Ernie_Stewart_0001.jpg,Mohammed_Mehdi_Saleh_0001.jpg,different,No
Elva_Hsiao_0001.jpg,Michael_Deutsch_0001.jpg,different,Yes
Sebastien_Grosjean_0002.jpg,Sebastien_Grosjean_0004.jpg,similar,No
Gerard_Butler_0001.jpg,Pascal_Rheaume_0001.jpg,different,Yes
Ben_Chandler_0001.jpg,Ralph_Firman_0002.jpg,different,No
Brad_Johnson_0003.jpg,Diana_Munz_0002.jpg,different,Yes
Diana_Krall_0002.jpg,Diana_Krall_0004.jpg,similar,Yes
Emanuel_Ginobili_0001.jpg,Norm_Macdonald_0001.jpg,different,Yes
Michael_Douglas_0003.jpg,Michael_Douglas_0005.jpg,similar,Yes
Cameron_Diaz_0003.jpg,Cameron_Diaz_0004.jpg,similar,Yes
Catherine_Zeta-Jones_0004.jpg,Catherine_Zeta-Jones_0009.jpg,similar,Yes
Erika_Harold_0004.jpg,Sepp_Blatter_0001.jpg,different,Yes
Bernard_Landry_0001.jpg,Marc_Shaiman_0001.jpg,different,Yes
Ellen_DeGeneres_0002.jpg,Kevin_Keegan_0001.jpg,different,Yes
Daniel_Day-Lewis_0001.jpg,Daniel_Day-Lewis_0002.jpg,similar,Yes
Cecilia_Bolocco_0001.jpg,Yann_Martel_0002.jpg,different,Yes
Mesut_Yilmaz_0001.jpg,Mesut_Yilmaz_0002.jpg,similar,Yes
John_Ruiz_0001.jpg,John_Ruiz_0002.jpg,similar,Yes
Guy_Hemmings_0002.jpg,Ryan_Goodman_0001.jpg,different,Yes
Franz_Muentefering_0001.jpg,Franz_Muentefering_0003.jpg,similar,No
Bob_Curtis_0001.jpg,Hans_Blix_0027.jpg,different,Yes
Cherie_Blair_0002.jpg,Cherie_Blair_0004.jpg,similar,Yes
Gary_Locke_0001.jpg,Gary_Locke_0002.jpg,similar,Yes
Joan_Laporta_0002.jpg,Joan_Laporta_0007.jpg,similar,Yes
Alexandre_Vinokourov_0001.jpg,Bill_Rainer_0001.jpg,different,Yes
Doug_Wilson_0001.jpg,Lee_Chang-dong_0001.jpg,different,Yes
Jennifer_Reilly_0001.jpg,Ronald_Reagan_0002.jpg,different,Yes
Bill_Belichick_0001.jpg,Guillermo_Coria_0025.jpg,different,No
Doug_Duncan_0001.jpg,Doug_Duncan_0002.jpg,similar,Yes
Bill_Stein_0001.jpg,Chip_Burrus_0001.jpg,different,Yes
Ellen_DeGeneres_0002.jpg,Richard_Sambrook_0002.jpg,different,Yes
Eva_Dimas_0001.jpg,Eva_Dimas_0002.jpg,similar,No
Xavier_Malisse_0002.jpg,Xavier_Malisse_0003.jpg,similar,Yes
Andrew_Fastow_0001.jpg,Suzie_McConnell_Serio_0001.jpg,different,Yes
Ahmet_Demir_0001.jpg,Karen_Lynn_Gorney_0001.jpg,different,Yes
Sean_Combs_0001.jpg,Sherry_Fisher_0001.jpg,different,Yes
Richard_Gephardt_0002.jpg,Richard_Gephardt_0006.jpg,similar,Yes
Doc_Rivers_0001.jpg,Malcolm_Glazer_0001.jpg,different,Yes
William_Bratton_0001.jpg,William_Bratton_0002.jpg,similar,Yes
Lenny_Wilkens_0002.jpg,Lenny_Wilkens_0003.jpg,similar,Yes
Jacob_Frenkel_0001.jpg,Joseph_Hoy_0001.jpg,different,Yes
Vin_Diesel_0001.jpg,Vin_Diesel_0002.jpg,similar,Yes
Anzori_Kikalishvili_0001.jpg,Milan_Kucan_0001.jpg,different,Yes
Cristiano_da_Matta_0001.jpg,Jason_Priestley_0001.jpg,different,Yes
Lleyton_Hewitt_0010.jpg,Lleyton_Hewitt_0012.jpg,similar,Yes
Alberto_Gonzales_0001.jpg,Tina_Pisnik_0001.jpg,different,Yes
Choi_Sung-hong_0001.jpg,Choi_Sung-hong_0004.jpg,similar,Yes
Jong_Wook_Lee_0001.jpg,Jong_Wook_Lee_0003.jpg,similar,Yes
Queen_Elizabeth_II_0004.jpg,Queen_Elizabeth_II_0011.jpg,similar,Yes
Boris_Becker_0002.jpg,Jason_Gardner_0001.jpg,different,Yes
Martina_Hingis_0001.jpg,Martina_Hingis_0003.jpg,similar,No
Martin_Scorsese_0004.jpg,Martin_Scorsese_0005.jpg,similar,Yes
Terje_Roed-Larsen_0002.jpg,Thomas_Rupprath_0003.jpg,different,Yes
Joseph_Nacchio_0001.jpg,Nikki_McKibbin_0001.jpg,different,Yes
Boris_Henry_0001.jpg,Venus_Williams_0004.jpg,different,Yes
John_McCormack_0001.jpg,John_McCormack_0002.jpg,similar,Yes
Cate_Blanchett_0002.jpg,Cate_Blanchett_0003.jpg,similar,Yes
Li_Ka-shing_0001.jpg,Manuel_Poggiali_0002.jpg,different,Yes
Mark_Hurlbert_0002.jpg,Mark_Hurlbert_0005.jpg,similar,Yes
Jason_Kidd_0006.jpg,Jason_Kidd_0009.jpg,similar,Yes
Simona_Hradil_0001.jpg,Ted_Washington_0001.jpg,different,No
Alejandro_Toledo_0020.jpg,Alejandro_Toledo_0038.jpg,similar,Yes
Carolina_Barco_0001.jpg,Maha_Habib_0001.jpg,different,Yes
Gordana_Grubin_0001.jpg,Sylvester_Stallone_0006.jpg,different,Yes
Fernando_Gonzalez_0002.jpg,Fernando_Gonzalez_0006.jpg,similar,Yes
Donna_Ralston_0001.jpg,Lee_Nam-shin_0001.jpg,different,Yes
Michael_Moore_0001.jpg,Michael_Moore_0003.jpg,similar,Yes
Jesse_James_Leija_0001.jpg,Melissa_Stark_0001.jpg,different,Yes
Brittany_Snow_0001.jpg,Jim_Bunning_0001.jpg,different,Yes
Susan_Sarandon_0002.jpg,Susan_Sarandon_0006.jpg,similar,No
Penny_Lancaster_0001.jpg,Sven_Ottke_0001.jpg,different,Yes
Serena_Williams_0017.jpg,Serena_Williams_0052.jpg,similar,Yes
Antonio_Banderas_0002.jpg,Antonio_Banderas_0004.jpg,similar,Yes
Chip_Knight_0001.jpg,Tracy_McGrady_0002.jpg,different,Yes
Hillary_Clinton_0008.jpg,Hillary_Clinton_0014.jpg,similar,Yes
Kurt_Russell_0001.jpg,Kurt_Russell_0002.jpg,similar,Yes
Valdas_Adamkus_0001.jpg,Valdas_Adamkus_0002.jpg,similar,Yes
Barbara_Bodine_0001.jpg,Dora_Bakoyianni_0001.jpg,different,Yes
Conan_OBrien_0002.jpg,Crispin_Glover_0001.jpg,different,Yes
Edwina_Currie_0002.jpg,Edwina_Currie_0003.jpg,similar,Yes
David_Dodge_0002.jpg,Jerry_Tarkanian_0001.jpg,different,Yes
Barry_Zito_0001.jpg,Barry_Zito_0002.jpg,similar,Yes
Barrett_Jackman_0001.jpg,Maureen_Kanka_0001.jpg,different,Yes
Abdoulaye_Wade_0004.jpg,Linda_Dano_0001.jpg,different,Yes
Jafar_Umar_Thalib_0001.jpg,John_Rigas_0001.jpg,different,Yes
Johnny_Htu_0001.jpg,Victor_Kraatz_0001.jpg,different,Yes
Sergio_Vieira_De_Mello_0005.jpg,Sergio_Vieira_De_Mello_0006.jpg,similar,Yes
Carol_Moseley_Braun_0001.jpg,Carol_Moseley_Braun_0002.jpg,similar,Yes
Dan_Boyle_0001.jpg,Pete_Gillen_0001.jpg,different,Yes
John_Reid_0001.jpg,John_Reid_0002.jpg,similar,Yes
Stanley_McChrystal_0002.jpg,Surya_Bahadur_Thapa_0001.jpg,different,Yes
Lionel_Richie_0002.jpg,Ravan_AG_Farhadi_0001.jpg,different,Yes
Miguel_Estrada_0001.jpg,Miguel_Estrada_0002.jpg,similar,Yes
Thomas_Malchow_0001.jpg,Thomas_Malchow_0002.jpg,similar,Yes
Sebastien_Grosjean_0001.jpg,Sebastien_Grosjean_0003.jpg,similar,Yes
Fred_Eckhard_0002.jpg,Tab_Turner_0001.jpg,different,Yes
Hector_Babenco_0002.jpg,Mark_Salter_0001.jpg,different,Yes
Han_Sung_Joo_0001.jpg,Hank_Azaria_0001.jpg,different,Yes
George_Voinovich_0001.jpg,George_Voinovich_0003.jpg,similar,Yes
Hank_Stram_0001.jpg,Rudolph_Holton_0001.jpg,different,Yes
John_Snow_0004.jpg,John_Snow_0007.jpg,similar,Yes
Robert_Duvall_0003.jpg,Robert_Duvall_0006.jpg,similar,Yes
Frank_Solich_0003.jpg,Frank_Solich_0004.jpg,similar,Yes
Andy_Rooney_0001.jpg,Mike_Krzyzewski_0002.jpg,different,Yes
Chung_Mong-hun_0001.jpg,Chung_Mong-hun_0002.jpg,similar,No
Hilmi_Ozkok_0001.jpg,Hilmi_Ozkok_0002.jpg,similar,Yes
Rick_Santorum_0002.jpg,Rick_Santorum_0003.jpg,similar,Yes
Juan_Ignacio_Chela_0001.jpg,Juan_Ignacio_Chela_0003.jpg,similar,No
Billy_Crystal_0003.jpg,Billy_Crystal_0005.jpg,similar,Yes
Jeanne_Moreau_0001.jpg,Jeanne_Moreau_0002.jpg,similar,Yes
Bob_Stoops_0004.jpg,Yoelbi_Quesada_0001.jpg,different,No
Martina_McBride_0003.jpg,Martina_McBride_0004.jpg,similar,Yes
Luke_Ridnour_0001.jpg,Najib_al-Salhi_0001.jpg,different,Yes
Christian_Bale_0001.jpg,Nancy_Greenlaw_0001.jpg,different,Yes
Mike_Fisher_0001.jpg,Oscar_Bolanos_0001.jpg,different,Yes
Natasa_Micic_0001.jpg,Simona_Hradil_0001.jpg,different,Yes
Jim_OBrien_0001.jpg,Jim_OBrien_0003.jpg,similar,Yes
Kobe_Bryant_0002.jpg,Kobe_Bryant_0003.jpg,similar,Yes
Rick_Barnes_0001.jpg,Rick_Barnes_0002.jpg,similar,Yes
Judy_Genshaft_0001.jpg,Judy_Genshaft_0002.jpg,similar,Yes
Paul_Pierce_0001.jpg,Paul_Pierce_0002.jpg,similar,Yes
Donnie_Brennan_0001.jpg,Lesley_McCulloch_0003.jpg,different,No
Thierry_Falise_0001.jpg,Thierry_Falise_0003.jpg,similar,Yes
Kimberly_Bruckner_0001.jpg,Natasha_McElhone_0002.jpg,different,Yes
Brian_Gregory_0001.jpg,Jimmy_Lee_0001.jpg,different,Yes
David_Spade_0001.jpg,David_Spade_0002.jpg,similar,Yes
Miyako_Miyazaki_0001.jpg,Miyako_Miyazaki_0002.jpg,similar,Yes
Luiz_Inacio_Lula_da_Silva_0017.jpg,Luiz_Inacio_Lula_da_Silva_0042.jpg,similar,Yes
Al_Gore_0001.jpg,Al_Gore_0003.jpg,similar,Yes
Sachiko_Yamada_0003.jpg,Sachiko_Yamada_0004.jpg,similar,Yes
Dan_Guerrero_0001.jpg,Walter_Mondale_0005.jpg,different,Yes
Gustavo_Kuerten_0002.jpg,Gustavo_Kuerten_0003.jpg,similar,Yes
Alison_Lohman_0001.jpg,Lyudmila_Putin_0001.jpg,different,No
Gennifer_Flowers_0001.jpg,George_Bovell_0001.jpg,different,Yes
Oswaldo_Paya_0003.jpg,Oswaldo_Paya_0005.jpg,similar,Yes
Paddy_Torsney_0001.jpg,Scott_Rudin_0002.jpg,different,Yes
Minnie_Driver_0001.jpg,Penny_Dupuie_0001.jpg,different,Yes
Yao_Ming_0004.jpg,Yao_Ming_0006.jpg,similar,Yes
Derek_Bond_0001.jpg,Stacy_Dragila_0002.jpg,different,Yes
Nora_Ephron_0001.jpg,Roel_Campos_0001.jpg,different,No
Ellen_DeGeneres_0001.jpg,Fernando_Sanz_0001.jpg,different,No
Donnie_Brennan_0001.jpg,Javier_Solana_0009.jpg,different,No
John_Swofford_0001.jpg,John_Swofford_0003.jpg,similar,Yes
Hun_Sen_0001.jpg,Hun_Sen_0002.jpg,similar,Yes
Mel_Brooks_0001.jpg,Mel_Brooks_0002.jpg,similar,Yes
Amber_Tamblyn_0001.jpg,Amber_Tamblyn_0002.jpg,similar,Yes
Bill_Nelson_0002.jpg,Roberto_Tovar_0001.jpg,different,Yes
Mitsou_Gelinas_0001.jpg,Yana_Klochkova_0001.jpg,different,Yes
Buzz_Hargrove_0001.jpg,Keith_Olbermann_0001.jpg,different,Yes
Lou_Piniella_0001.jpg,Lou_Piniella_0003.jpg,similar,No
Lesley_McCulloch_0001.jpg,Lesley_McCulloch_0002.jpg,similar,Yes
Dolly_Parton_0001.jpg,Dolly_Parton_0002.jpg,similar,No
Tom_Harkin_0003.jpg,Tom_Harkin_0005.jpg,similar,Yes
Raoul_Ruiz_0003.jpg,Raoul_Ruiz_0004.jpg,similar,Yes
Jo_Dee_Messina_0001.jpg,Jo_Dee_Messina_0002.jpg,similar,Yes
Martin_McCauley_0001.jpg,Martin_McCauley_0002.jpg,similar,Yes
Cherie_Blair_0001.jpg,Cherie_Blair_0003.jpg,similar,Yes
Carla_Sullivan_0001.jpg,Monique_Garbrecht-Enfeldt_0002.jpg,different,No
Sadie_Frost_0002.jpg,Sadie_Frost_0003.jpg,similar,Yes
Marco_Antonio_Barrera_0003.jpg,Marco_Antonio_Barrera_0006.jpg,similar,Yes
Francisco_Santos_0001.jpg,Jan_Bjoerklund_0001.jpg,different,Yes
Abel_Pacheco_0003.jpg,Abel_Pacheco_0004.jpg,similar,No
Ruben_Studdard_0001.jpg,Ruben_Studdard_0002.jpg,similar,No
Jeffrey_Scott_Postell_0001.jpg,Linda_Baboolal_0001.jpg,different,Yes
Jennifer_Garner_0002.jpg,Thad_Matta_0001.jpg,different,Yes
Cruz_Bustamante_0001.jpg,Cruz_Bustamante_0004.jpg,similar,Yes
Alejandro_Toledo_0024.jpg,Dianne_Feinstein_0002.jpg,different,Yes
Brendan_Hansen_0001.jpg,Jim_Wong_0001.jpg,different,Yes
Kelli_White_0001.jpg,Kelli_White_0002.jpg,similar,Yes
Jane_Russell_0001.jpg,Lara_Logan_0001.jpg,different,Yes
Alvaro_Noboa_0002.jpg,Alvaro_Noboa_0003.jpg,similar,Yes
Elodie_Bouchez_0001.jpg,Robert_Mugabe_0002.jpg,different,Yes
Joe_Gatti_0001.jpg,Joe_Gatti_0002.jpg,similar,Yes
Catherine_Deneuve_0002.jpg,Catherine_Deneuve_0005.jpg,similar,Yes
Jim_OBrien_0002.jpg,Jim_OBrien_0003.jpg,similar,Yes
Sandy_Smith_0001.jpg,Susan_Walvius_0001.jpg,different,Yes
Ahmed_Chalabi_0002.jpg,Ahmed_Chalabi_0004.jpg,similar,Yes
Julie_Infante_0001.jpg,Mike_Easley_0001.jpg,different,Yes
Jim_Furyk_0001.jpg,Jim_Furyk_0006.jpg,similar,Yes
Gong_Ruina_0001.jpg,Prince_Charles_0005.jpg,different,Yes
Yoko_Ono_0001.jpg,Yoko_Ono_0004.jpg,similar,Yes
Sachiko_Yamada_0002.jpg,Sachiko_Yamada_0004.jpg,similar,Yes
Cheryl_James_0001.jpg,Cristiano_da_Matta_0001.jpg,different,Yes
Emanuel_Ginobili_0005.jpg,Ray_Halbritter_0001.jpg,different,Yes
Paul_Wilson_0001.jpg,Pupi_Avati_0001.jpg,different,No
